page,text,confidence,x0,y0,x1,y1
1,Ambition is,0.9983650095144084,686,5949,753,5966
1,sales coaching software,0.723721733842055,761,5949,903,5966
1,United States,0.7725391974683953,1535,5949,1617,5965
1,Chattanooga,0.9992982812758419,1762,5954,1845,5978
1,"1603 Fagan St; Chattanooga, Tennessee 37408, US",0.8938817465327017,5504,5954,5803,5978
1,"Jul 28, 2025 12.57 PM",0.6401175723174538,523,5956,655,5976
1,Tennessee,0.9999915758591302,1645,5956,1710,5973
1,Inbition-Ilc,0.5445991359965991,1885,5956,1950,5973
1,"Oct 6, 2021",0.878171380029255,2704,5956,2773,5976
1,F1%,0.23361804517600368,4216,5956,4240,5973
1,~40%,0.4361054003238678,4925,5956,4962,5973
1,13%,0.7525721564293879,5295,5956,5322,5973
1,"1603 Fagan St; Chattanooga, Tennessee 37408,US",0.6844860322805736,5505,5956,5802,5977
1,hide,0.9999727606773376,149,5957,180,5973
1,"28, 2025 12.57 PM",0.9110115471311667,544,5957,656,5975
1,ambition com,0.8174604215016705,1164,5957,1247,5975
1,51-200,0.9990766920073699,1336,5957,1384,5975
1,hbition-Ilc,0.9788708310607598,1887,5957,1950,5975
1,Private Equity,0.9999387774092653,2133,5957,2219,5975
1,2013,0.9999998807907104,2255,5957,2286,5973
1,15.5,0.998424768447876,2606,5957,2632,5973
1,Nashville Capital Network,0.8601086403639236,2934,5957,3086,5975
1,nfa,0.5099331271795938,3103,5957,3129,5975
1,Redpoint,0.9999511513083741,3235,5957,3293,5975
1,Initi:,0.9153342812300429,3315,5957,3344,5973
1,nla,0.9356695016809784,3355,5957,3379,5975
1,nfa,0.5192288459439002,3613,5957,3639,5975
1,nfa,0.41037722783492914,3995,5957,4018,5975
1,-1%,0.7741987536442297,4220,5957,4241,5975
1,4%,0.976183048186906,4398,5957,4422,5973
1,~22%,0.5391474366188049,4747,5957,4781,5975
1,40%,0.9981051989336307,4930,5957,4961,5975
1,nfa,0.7944856504698873,5118,5957,5144,5975
1,nfa,0.518970139266391,6034,5957,6057,5975
1,~nfa,0.3765862286090851,6211,5957,6237,5975
1,save,0.997516393661499,106,5959,138,5973
1,Khide,0.24260858452309939,148,5959,180,5973
1,Ambition,0.9999101833950589,223,5959,278,5976
1,Load contacts,0.9763456011828888,2023,5959,2107,5973
1,ntacts,0.9972054419693727,2073,5959,2108,5973
1,21.2,0.8181947323116447,2436,5959,2463,5973
1,Series,0.9999595088811895,2784,5959,2826,5973
1,nja,0.3256148849706865,3104,5959,3128,5973
1,nja,0.29266587681247763,3354,5959,3378,5973
1,nja,0.3566345020881973,3579,5959,3603,5973
1,nja,0.33265250237013544,3614,5959,3638,5973
1,nla,0.8295916381912152,3993,5959,4018,5973
1,-4%,0.7853851978839369,4396,5959,4423,5973
1,-4%,0.6833812659770492,4573,5959,4603,5973
1,4%,0.9649625378709928,4578,5959,4602,5973
1,-22%,0.4777195453643799,4748,5959,4782,5973
1,nja,0.44558739336621245,5120,5959,5142,5973
1,-24%,0.7225083112716675,5458,5959,5492,5973
1,nja,0.4631011742502179,6035,5959,6057,5973
1,~nla,0.3283146917819977,6212,5959,6237,5973
1,nja,0.3802025195788498,6395,5959,6417,5973
1,nja,0.3728008180331975,6575,5959,6597,5973
1,nja,0.6290603884109242,6700,5959,6722,5973
1,nla,0.8943629521357549,3578,5960,3602,5975
1,(USA),0.999421864780159,1535,5965,1574,5984
1,provider that offers,0.9997121172116978,683,5966,798,5983
1,comprehensive platfor _,0.9439303007827903,806,5966,950,5983
1,comprehensive platfor __,0.7185371603670097,807,5968,951,5984
1,"100 Barangaroo Ave; Level 35, International Tower One;",0.8517337731338096,5505,5992,5824,6013
1,canibuild is,0.7247982501229178,686,5994,755,6011
1,software company that provides,0.9805244816873063,761,5994,950,6011
1,canibuild,0.9537370442982891,683,5995,742,6010
1,Venture Capital,0.9261849588461357,2133,6000,2230,6024
1,canibuild.com,0.7794290894237152,1163,6001,1253,6018
1,2020,0.9999822378158569,2253,6001,2290,6018
1,2022,0.9999997019767761,2739,6001,2773,6018
1,Series,0.9999832585244032,2784,6001,2826,6018
1,-1%,0.3492384643937235,4218,6001,4243,6018
1,hide,0.9999743700027466,149,6003,180,6018
1,Canibuild,0.9999229495783094,221,6003,283,6018
1,"Jul 28, 2025 12.57 PM",0.7588325302380172,525,6003,656,6021
1,canibuild com,0.7610350513110442,1164,6003,1252,6018
1,51-200,0.9999255875520869,1336,6003,1384,6018
1,Load contacts,0.9983123077014238,2021,6003,2109,6021
1,ntacts,0.9980832269241369,2073,6003,2111,6018
1,nla,0.3512047261202546,3106,6003,3129,6018
1,Evp,0.9999865790365606,3235,6003,3261,6021
1,nla,0.4521424142258791,3355,6003,3379,6018
1,nfa,0.5268846687792437,3578,6003,3602,6021
1,nfa,0.4457348822706352,3613,6003,3639,6021
1,~1%,0.41402979510061416,4218,6003,4241,6018
1,~4%,0.4355376778136553,4395,6003,4422,6018
1,50%,0.9653383493423462,4930,6003,4964,6018
1,542%,0.6707509536731552,5282,6003,5321,6018
1,16 %,0.9843457937240601,5464,6003,5493,6018
1,nfa,0.606727672492902,6034,6003,6057,6021
1,nfa,0.5981746632101477,6214,6003,6237,6021
1,nfa,0.606727672492902,6394,6003,6417,6021
1,~nla,0.14350610971450806,6697,6003,6721,6016
1,save,0.9990562796592712,106,6004,138,6021
1,Chide,0.3210113529338747,148,6004,178,6016
1,90,0.9999232935974118,1481,6004,1503,6018
1,Australia,0.9999330429948796,1533,6004,1590,6021
1,New South Wales,0.9995997081337061,1643,6004,1750,6018
1,Barangaroo,0.9994437243012795,1763,6004,1835,6021
1,verumtek,0.9279206713290824,1873,6004,1935,6018
1,9.4,0.6836653451184038,2439,6004,2463,6018
1,5.8,0.999743216419422,2609,6004,2633,6018
1,Mar,0.9999900891323605,2701,6004,2728,6018
1,Evp,0.9999839636721358,2934,6004,2961,6021
1,nja,0.32441077890195336,3104,6004,3128,6018
1,Regal Fur,0.9651028327734135,3286,6004,3343,6021
1,nja,0.3232375617078671,3354,6004,3378,6018
1,nla,0.6508849948463502,3579,6004,3603,6021
1,nja,0.3130698912780816,3614,6004,3638,6018
1,nla,0.7826691097677504,3993,6004,4018,6018
1,-4%,0.7914425131058275,4396,6004,4423,6018
1,4%,0.9635158919036247,4398,6004,4422,6018
1,7%,0.9372375801864208,4580,6004,4602,6018
1,-7%,0.7756258749186635,4755,6004,4782,6018
1,246%,0.9995843768119812,5103,6004,5142,6018
1,16%,0.9996618679026396,5463,6004,5492,6018
1,nja,0.44089402946964057,6035,6004,6057,6018
1,nja,0.4364268165207964,6215,6004,6237,6018
1,nja,0.44089402946964057,6395,6004,6417,6018
1,nja,0.4364268165207964,6575,6004,6597,6018
1,nja,0.44499583591127606,6700,6004,6724,6018
1,fon ',0.18075216548089956,872.0194193243091,6010.125842723879,903.9805806756909,6029.874157276121
1,innovative,0.999898252013308,683,6011,747,6029
1,"Barangaroo, New South Wales 2000,AU",0.9768888715934463,5505,6011,5740,6029
1,innovative site planning solutions for__.,0.6777933436575773,683,6014,905,6028
1,planning solutions,0.9999629662001629,769,6014,876,6029
1,cme,0.13343703955217281,746,6015,768,6023
1,Kojo is,0.9674156839444661,683,6038,728,6056
1,Kojo,0.9662432489494852,683,6039,715,6056
1,software company that provides,0.7849513477958218,736,6039,925,6056
1,United States,0.7684894870155918,1533,6039,1615,6056
1,7%,0.9958739608872019,4217,6042,4242,6068
1,"Jul 28, 2025 12.57 PM",0.6526874208504353,523,6046,655,6066
1,"Jul 28,2025 12.57 PM",0.5578038570953031,525,6046,656,6064
1,51-200,0.9855768524185101,1336,6046,1384,6064
1,San Francisco,0.9999308639586934,1763,6046,1850,6063
1,Venture Capital,0.9997703200162037,2133,6046,2229,6064
1,2018,0.9999998807907104,2253,6046,2287,6063
1,83.6,0.9989910125732422,2431,6046,2463,6064
1,"Sep 13, 2022",0.9125915318469192,2694,6046,2773,6066
1,Series C,0.6381061213471314,2783,6046,2839,6064
1,Series,0.9999831611900586,2784,6046,2826,6063
1,20%,0.9854138239913869,5460,6046,5492,6063
1,"San Francisco, California 94103,US",0.7400826211707628,5505,6046,5713,6064
1,"San Francisco, California 94103, US",0.737635200840381,5505,6046,5712,6066
1,save,0.9980358641824477,106,6049,137,6061
1,Khide,0.2514150139783451,148,6049,180,6063
1,hide,0.9956139326095581,149,6049,172,6064
1,Kojo,0.9999372959136963,221,6049,253,6064
1,usekojo.com,0.8085247136132191,1164,6049,1244,6064
1,159,0.9999972469798912,1478,6049,1503,6063
1,California,0.9999255462467889,1643,6049,1702,6063
1,aglora-systems-inc,0.5802335994145206,1873,6049,1990,6066
1,arlora-systems-inc,0.4369784263883317,1873,6049,1991,6067
1,Load contacts,0.9997559581535894,2021,6049,2109,6064
1,ntacts,0.9964475450680768,2073,6049,2111,6063
1,8vc,0.99190542893423,2934,6049,2961,6063
1,nla,0.5060914561505166,3103,6049,3129,6064
1,nja,0.31389929376381875,3104,6049,3128,6063
1,Bienville,0.9999924103274977,3235,6049,3288,6064
1,Inde:,0.9881382737424395,3312,6049,3344,6064
1,nja,0.30019452993148027,3354,6049,3378,6063
1,nla,0.5580471761888252,3355,6049,3379,6064
1,nla,0.9509934774811977,3578,6049,3602,6064
1,nja,0.29993800216314476,3579,6049,3603,6063
1,nla,0.48431816385503956,3613,6049,3639,6064
1,nja,0.2958814155708607,3614,6049,3638,6063
1,nla,0.7833374391970971,3993,6049,4018,6063
1,13%,0.9997628998655327,4395,6049,4422,6063
1,8 %,0.9134269370315372,4577,6049,4601,6064
1,31%,0.9883149062186442,4753,6049,4781,6064
1,62%,0.9977505019871599,4930,6049,4962,6063
1,nla,0.9227744186728236,5118,6049,5141,6064
1,nja,0.44331051553724904,5120,6049,5142,6063
1,nla,0.5572026678241183,5298,6049,5324,6064
1,nja,0.42968765229459527,5300,6049,5322,6063
1,nla,0.9651130010695317,6034,6049,6057,6064
1,nja,0.43983813114614767,6035,6049,6057,6063
1,nla,0.966347113678027,6214,6049,6237,6064
1,nja,0.43065399908387686,6215,6049,6237,6063
1,nla,0.9651130010695317,6394,6049,6417,6064
1,nja,0.43983813114614767,6395,6049,6417,6063
1,nla,0.966347113678027,6574,6049,6597,6064
1,nja,0.43065399908387686,6575,6049,6597,6063
1,~nla,0.4396165609359741,6697,6049,6723,6064
1,nja,0.4342689126419561,6700,6049,6724,6063
1,material management solutions for the__,0.7897842084928957,683,6056,918,6073
1,material management solutions for the:,0.6942217005483899,683,6056,908,6073
1,(USA),0.9992812169162868,1535,6057,1574,6072
1,Toucan,0.9999565888343379,683,6082,729,6101
1,data analytics software,0.998254321459462,783,6082,920,6102
1,Toco,0.9995267987251282,728.0373490598461,6083.152001695995,761.9626509401539,6100.847998304005
1,Toucan Toco is,0.9921834122790121,686,6084,775,6101
1,United States,0.9999548853215382,1535,6084,1617,6099
1,Venture Capital,0.9250735100728226,2133,6090,2230,6114
1,"27, 2019",0.5035161626265486,2721,6091,2773,6111
1,Series,0.9999833558587456,2784,6091,2826,6108
1,1%,0.9278716250743246,4221,6091,4243,6111
1,43%,0.5268557071685791,4393,6091,4423,6108
1,"75 State St; Boston, Massachusetts 02109,US",0.8461801934682943,5503,6091,5772,6111
1,Toucan,0.9999780024667464,221,6092,272,6110
1,"Jul 28, 2025 12.57 PM",0.7092561299092379,525,6092,656,6110
1,51-200,0.9990913848956925,1336,6092,1384,6110
1,Massachusetts,0.9999592660775501,1645,6092,1736,6110
1,Boston,0.9999851078765465,1763,6092,1811,6110
1,2015,0.9999986290931702,2255,6092,2286,6110
1,13.2,0.9180512795218566,2437,6092,2463,6110
1,"Nov 27, 2019",0.5193384142497764,2695,6092,2775,6110
1,Balderton Capital,0.9664340627462232,2934,6092,3038,6110
1,Balderton Capital,0.9975704936445332,3235,6092,3339,6110
1,~3%,0.7780910414176231,4395,6092,4422,6110
1,6%,0.9989979793386865,4578,6092,4601,6110
1,-40%,0.8677827715873718,4924,6092,4961,6110
1,-13%,0.8095769989103235,5290,6092,5321,6110
1,551%,0.4431901810736429,5459,6092,5493,6110
1,"75 State St; Boston, Massachusetts 02109, US",0.8502897091241083,5505,6092,5773,6110
1,save,0.9996012449264526,106,6094,140,6110
1,Chide,0.31839821982882854,148,6094,178,6106
1,hide,0.9999438524246216,149,6094,180,6110
1,toucantoco com,0.8283295189035871,1164,6094,1266,6110
1,80,0.9998448188306281,1481,6094,1502,6110
1,toucan-toco,0.9992606172644131,1873,6094,1950,6108
1,Load contacts,0.999730018289271,2021,6094,2109,6110
1,ntacts,0.9971874725160035,2073,6094,2108,6108
1,13.2,0.7252498534353898,2606,6094,2633,6108
1,Nov,0.999696671962738,2694,6094,2723,6108
1,nla,0.9225159883499146,3103,6094,3129,6110
1,nja,0.3057921009992302,3104,6094,3128,6108
1,nja,0.30484432949792534,3354,6094,3378,6108
1,nla,0.9455320835113525,3355,6094,3379,6110
1,nla,0.9373525030087191,3578,6094,3602,6110
1,nla,0.9320371150970459,3613,6094,3639,6110
1,nja,0.35339856314277074,3614,6094,3638,6108
1,nla,0.9455320835113525,3995,6094,4018,6110
1,3%,0.9993075132329384,4398,6094,4422,6108
1,-6%,0.9519501557456477,4573,6094,4603,6108
1,6 %,0.6432107289302806,4578,6094,4602,6108
1,~20%,0.7410764694213867,4748,6094,4782,6108
1,~37%,0.7873051762580872,5108,6094,5142,6108
1,~51%,0.6119098663330078,5460,6094,5492,6108
1,nla,0.9462126367107186,6034,6094,6057,6110
1,nja,0.48820705390061075,6035,6094,6057,6108
1,nla,0.9480056544953026,6214,6094,6237,6110
1,nja,0.43671691602869517,6215,6094,6237,6108
1,nla,0.9462126367107186,6394,6094,6417,6110
1,nja,0.48820705390061075,6395,6094,6417,6108
1,nla,0.9480056544953026,6574,6094,6597,6110
1,nja,0.43671691602869517,6575,6094,6597,6108
1,~nla,0.25909847021102905,6697,6094,6723,6110
1,nla,0.6266564092672908,6700,6094,6722,6111
1,company that provides solutions for data__.,0.742983170756522,683,6101,930,6118
1,company that provides solutions,0.7822066084639653,683,6102,873,6118
1,for,0.99995058344352,871,6102,892,6115
1,data.,0.5167796338945808,890,6102,922,6118
1,(USA),0.9996171044548949,1535,6102,1574,6118
1,Cascade =,0.31247607016657797,683,6129,742,6145
1,Cascade,0.9999945931701242,686,6129,740,6146
1,strategy software company that,0.9736947383455383,761,6129,948,6148
1,United States,0.8090422855944635,1535,6129,1617,6145
1,Series =,0.8551252776364574,2782.076952104718,6134.211145618,2827.923047895282,6157.788854382
1,York;,0.948740248930367,5620.102633403899,6134.211145618,5659.897366596101,6157.788854382
1,New York,0.996656761154179,1643,6136,1705,6153
1,New York,0.996656761154179,1763,6136,1825,6153
1,ciiscade-strategy,0.7882094132390859,1873,6136,1983,6155
1,2016,0.9999977350234985,2253,6136,2287,6153
1,"Mar 20, 2022",0.9547682768121031,2691,6136,2773,6156
1,30 Wall St; 11C; New,0.7544725410888734,5505,6136,5625,6156
1,"10005, US",0.7085386666270016,5675,6136,5740,6156
1,hide,0.9999814629554749,149,6137,180,6155
1,"Jul 28, 2025 12.57 PM",0.7048182737885476,525,6137,656,6155
1,cascade app,0.6893086097701844,1164,6137,1244,6155
1,51-200,0.9989426499824882,1336,6137,1384,6155
1,234,1.0,1473,6137,1502,6153
1,Load contacts,0.9997192151507863,2021,6137,2106,6153
1,Venture Capital,0.9012121395777514,2134,6137,2227,6155
1,Series,0.9999018862690896,2783,6137,2826,6155
1,nfa,0.5231759434982836,3103,6137,3129,6155
1,Five,0.9999982714653015,3235,6137,3263,6153
1,9%,0.9947276319222947,4218,6137,4244,6155
1,24%,0.9951624485156392,4389,6137,4424,6155
1,~3%,0.49651339401905786,4755,6137,4781,6153
1,-11%,0.9137625098228455,5462,6137,5493,6153
1,"30 Wall St; I1C; New York; NY 10005,US",0.62501476231654,5505,6137,5740,6155
1,save,0.9972988963127136,106,6139,138,6153
1,Khide,0.24022754808742036,148,6139,180,6153
1,Cascade,0.9999958998215425,223,6139,278,6156
1,cascade.app,0.7560336073105268,1163,6139,1245,6156
1,caiscade-strategy,0.7019909770710172,1873,6139,1982,6156
1,ntacts,0.9971390666345613,2073,6139,2108,6153
1,Carthona Capital,0.7634395537632879,2934,6139,3031,6156
1,nja,0.2996726898302211,3104,6139,3128,6153
1,Capital,0.9999845905099705,3274,6139,3318,6156
1,nja,0.31619034913083166,3354,6139,3378,6153
1,nja,0.32880496001109144,3579,6139,3603,6153
1,nja,0.32964127663076387,3614,6139,3638,6153
1,20,0.9999932565108979,3961,6139,3983,6153
1,nla,0.8114525292032837,3993,6139,4018,6153
1,-2%,0.561276392403924,4573,6139,4603,6153
1,3%,0.9993152666885796,4758,6139,4782,6153
1,25%,0.9951673319551275,4930,6139,4962,6153
1,46%,0.99954900002511,5110,6139,5142,6153
1,nja,0.45254139176461505,5300,6139,5322,6153
1,NY -,0.26821744441986084,5655,6139,5680,6153
1,nja,0.4321808415489742,6035,6139,6057,6153
1,nja,0.4478351148579561,6215,6139,6237,6153
1,nja,0.4321808415489742,6395,6139,6417,6153
1,nja,0.4478351148579561,6575,6139,6597,6153
1,nla,0.4337570531710185,6700,6139,6724,6156
1,nfa,0.27030379712872554,3355,6140,3379,6155
1,nla,0.9026348249705949,3578,6140,3602,6155
1,nla,0.8799970746040344,3613,6140,3639,6155
1,nla,0.9405928177203492,5298,6140,5324,6155
1,nla,0.9456601056143459,6034,6140,6057,6155
1,nla,0.947219504861102,6214,6140,6237,6155
1,nla,0.9456601056143459,6394,6140,6417,6155
1,nla,0.947219504861102,6574,6140,6597,6155
1,~nla,0.24647094309329987,6697,6140,6721,6153
1,(USA),0.9895881433917572,1535,6145,1574,6161
1,offers,0.9884804594610579,683,6146,723,6163
1,comprehensive platform for strateg_,0.7312303841862964,731,6146,945,6166
1,~offers,0.4964589203780309,683,6148,723,6161
1,comprehensive platform for strateg ..,0.8117175695351303,732,6148,946,6161
1,Explorate is,0.8865137256753095,683,6174,755,6191
1,logistics company specializing,0.8948056829101001,763,6174,943,6193
1,"Valley , Queensland 4006, AU",0.7578802500322864,5685,6179,5863,6203
1,Venture Capital,0.9148097714767418,2133,6180,2230,6204
1,"Jul 28, 2025 12.57 PM",0.48590438463036867,523,6181,655,6201
1,51-200,0.6314561234909036,1338,6181,1383,6201
1,2017,0.999998152256012,2253,6181,2285,6198
1,"Jan 19, 2022",0.9628379626719576,2694,6181,2773,6201
1,Series,0.9999835505274243,2784,6181,2826,6198
1,~1%,0.2944902810582345,4218,6181,4243,6201
1,400%,0.8221738338470459,5283,6181,5322,6198
1,"Suite IA, 50 James St; Fortitude",0.6897587752341167,5505,6181,5690,6201
1,save,0.9990901947021484,106,6184,138,6201
1,Khide,0.26174333129840843,148,6184,180,6198
1,Explorate,0.9999096749288989,223,6184,280,6201
1,explorate.co,0.8884120793108332,1166,6184,1243,6201
1,Australia,0.9999319303372837,1533,6184,1590,6201
1,Queensland,0.7783558282828157,1643,6184,1717,6198
1,Fortitude Valley,0.9998244847769,1763,6184,1857,6201
1,exploratehq,0.9939423805053238,1873,6184,1950,6201
1,Load contacts,0.9639017813551328,2023,6184,2107,6198
1,ntacts,0.9666193425199147,2073,6184,2108,6201
1,Evp,0.9999844454497242,2934,6184,2961,6201
1,nja,0.30837012049319135,3104,6184,3128,6198
1,Cardinia Ventures,0.6495218271440155,3234,6184,3341,6198
1,nja,0.3214424186555557,3354,6184,3378,6198
1,nla,0.6734379630747025,3579,6184,3603,6201
1,nja,0.32487605732145225,3614,6184,3638,6198
1,nla,0.7936845327067743,3993,6184,4018,6198
1,-5%,0.4264937546034892,4393,6184,4423,6198
1,5%,0.9946805849724802,4398,6184,4422,6198
1,-11%,0.8209923505783081,4571,6184,4603,6198
1,9%,0.9964189773031777,4758,6184,4782,6198
1,5%,0.9955097671869994,4938,6184,4962,6198
1,175%,0.6644579722784015,5108,6184,5142,6198
1,nja,0.4513056862513538,5470,6184,5492,6198
1,nja,0.4824091168185933,6035,6184,6057,6198
1,nja,0.42438653575444635,6215,6184,6237,6198
1,nja,0.4824091168185933,6395,6184,6417,6198
1,nja,0.42438653575444635,6575,6184,6597,6198
1,nla,0.6152325702217796,6700,6184,6722,6201
1,in freight forwarding and supply chain_.,0.7146490276976073,683,6191,915,6211
1,Voze is,0.9979937331661639,686,6219,730,6236
1,sales technology company that,0.8389816083845271,738,6219,923,6236
1,United States,0.7600018542060577,1533,6219,1615,6236
1,Series =,0.8511473479384988,2782.076952104718,6224.211145618,2827.923047895282,6247.788854382
1,Voze,0.9999244213104248,223,6226,255,6243
1,"Jul 28, 2025 12.57 PM",0.6425929781716602,523,6226,655,6246
1,51-200,0.7177130076010255,1338,6226,1383,6243
1,Venture Capital,0.8904386449303546,2134,6226,2228,6246
1,2022,0.9999998807907104,2253,6226,2290,6243
1,"Oct 27, 2024",0.6800921695644614,2696,6226,2773,6246
1,5%,0.9764557560908026,4218,6226,4243,6246
1,19%,0.9990748359527151,4393,6226,4423,6243
1,"344 W 13800 S; Suite #550; Draper; Utah 84020, US",0.7825563556646818,5505,6226,5810,6246
1,save,0.9971812963485718,106,6229,138,6243
1,Khide,0.2410825933662576,148,6229,180,6243
1,voze com,0.7943981046129037,1163,6229,1228,6243
1,Utah,0.9781947055631697,1643,6229,1677,6243
1,Draper,0.8008017280935493,1763,6229,1810,6246
1,urievoze,0.36544863093407887,1873,6229,1927,6243
1,Load contacts,0.9770473768516146,2023,6229,2107,6243
1,ntacts,0.9965888874210233,2073,6229,2111,6243
1,Album,0.999897427062197,2934,6229,2976,6243
1,nja,0.30711786787691137,3104,6229,3128,6243
1,pipeline.vc,0.7065882444952692,3234,6229,3301,6246
1,nja,0.30685130178870745,3354,6229,3378,6243
1,nla,0.6472082011715997,3579,6229,3603,6246
1,nja,0.32796720926084766,3614,6229,3638,6243
1,nla,0.7967806290239726,3993,6229,4018,6243
1,167%,0.9936401844024658,4566,6229,4603,6243
1,368 %,0.5540316698902034,4743,6229,4782,6243
1,nja,0.44225442904253826,4940,6229,4962,6243
1,nja,0.4302638108983567,5120,6229,5142,6243
1,nja,0.44225442904253826,5300,6229,5322,6243
1,nja,0.45658660863637657,5470,6229,5492,6243
1,nja,0.44408536202933413,6035,6229,6057,6243
1,nja,0.44189702574216183,6215,6229,6237,6243
1,nja,0.44408536202933413,6395,6229,6417,6243
1,nja,0.44189702574216183,6575,6229,6597,6243
1,nla,0.611610618999844,6700,6229,6722,6246
1,offers innovative solutions for field sales:,0.7827610307880026,683,6236,920,6253
1,(USA),0.8793798654063183,1533,6236,1573,6253
1,Replica is,0.9950700754576548,683,6264,745,6281
1,data analytics company that,0.7657047394793667,751,6264,918,6281
1,United States,0.7631027763033674,1533,6264,1615,6281
1,"Jul 28, 2025 12.57 PM",0.48125876923132777,523,6271,655,6291
1,51-200,0.6412480796230747,1338,6271,1383,6291
1,Venture Capital,0.8928973911860735,2134,6271,2228,6291
1,2019,0.9999979734420776,2253,6271,2287,6288
1,"Apr 20, 2021",0.6857876010766877,2696,6271,2773,6291
1,Series,0.9999733790775635,2784,6271,2826,6291
1,41%,0.5610493685673277,4216,6271,4243,6291
1,F1%,0.22154091527925573,4396,6271,4423,6288
1,-10%,0.9235224723815918,5108,6271,5142,6288
1,"3610 W 95th Street; Leawood, KS 66206, US",0.8140190818939189,5505,6271,5767,6291
1,save,0.997402548789978,106,6274,138,6288
1,Chid,0.24930809438228607,148,6274,170,6286
1,Replica,0.9999739570160032,223,6274,270,6291
1,replicahq com,0.8148091848712108,1163,6274,1253,6291
1,Kansas,0.8288247909831271,1643,6274,1690,6288
1,Leawood,0.9999326842952524,1763,6274,1822,6288
1,replicacities,0.9996962700946226,1873,6274,1950,6291
1,Load contacts,0.8673386313222605,2023,6274,2107,6288
1,ntacts,0.9670497918898789,2073,6274,2108,6291
1,Firebrand Ventures,0.8951802906434039,2934,6274,3048,6291
1,nja,0.3237672615380094,3104,6274,3128,6288
1,Sidewalk Labs (Pa,0.9995672435535287,3234,6274,3343,6291
1,nja,0.30591319143533335,3354,6274,3378,6288
1,nla,0.670134055987811,3579,6274,3603,6291
1,nja,0.32742639999372003,3614,6274,3638,6288
1,nla,0.8142500001349677,3993,6274,4018,6288
1,-1%,0.7007473111152649,4400,6274,4422,6288
1,-8%,0.9581350547485934,4573,6274,4603,6288
1,-8 %,0.6121050715446472,4575,6274,4602,6288
1,-21%,0.6019616723060608,4750,6274,4782,6288
1,-41%,0.6102197170257568,4930,6274,4962,6288
1,88 %,0.8771164417266846,5290,6274,5322,6288
1,-17%,0.9226487526749291,5460,6274,5492,6288
1,nla,0.6516731072819008,6035,6274,6057,6291
1,nja,0.4542057602670528,6215,6274,6237,6288
1,nja,0.47024615200455616,6395,6274,6417,6288
1,nla,0.6402619894921354,6575,6274,6597,6291
1,nla,0.6256681717204079,6700,6274,6722,6291
1,provides tools and datasets for transportatio__,0.8247919594369445,683,6281,950,6298
1,(USA),0.8679487788443592,1533,6281,1573,6298
1,MyTime,0.9286457489174246,686,6309,735,6326
1,software company that provides,0.9593467248916099,756,6309,945,6326
1,United States,0.7595240413979636,1533,6309,1615,6326
1,1%,0.9787611037421547,4217,6313,4241,6337
1,"Jul 28, 2025 12.57 PM",0.6394227137620645,523,6316,655,6336
1,11-50,0.6634784139517353,1346,6316,1383,6333
1,143,0.545537531375885,1478,6316,1503,6333
1,Venture Capital,0.8922847085885788,2134,6316,2228,6336
1,2013,0.996634863066236,2254,6316,2288,6333
1,19.5,0.9977110028266907,2436,6316,2463,6333
1,"Apr 19,2017",0.9988027529463114,2699,6316,2773,6336
1,Series €,0.7086335024619641,2784,6316,2838,6336
1,Global,0.9899141804706304,3261,6316,3303,6336
1,217%,0.9756998819296849,5288,6316,5322,6336
1,"5670 Wilshire Blvd; PH4; Los Angeles, California 90036,US",0.6982465332609439,5505,6316,5850,6336
1,save,0.9972556233406067,106,6319,138,6333
1,Khide,0.25040348101408516,148,6319,180,6333
1,MyTime,0.9582304461903255,221,6319,273,6336
1,mytime com,0.6692363259650013,1163,6319,1243,6336
1,California,0.9999274688905584,1643,6319,1702,6333
1,Los Angeles,0.8031584594961907,1763,6319,1840,6336
1,mytime,0.9999830638557118,1873,6319,1922,6336
1,Load contacts,0.9998602215729151,2023,6319,2107,6336
1,ntacts,0.9965719382656523,2073,6319,2111,6333
1,Upfront Ventures,0.9998688437716672,2934,6319,3038,6336
1,nja,0.3256148849706865,3104,6319,3128,6333
1,500,0.9898347440008757,3234,6319,3263,6333
1,nja,0.29266587681247763,3354,6319,3378,6333
1,nla,0.6703770504519271,3579,6319,3603,6336
1,nja,0.33265250237013544,3614,6319,3638,6333
1,nla,0.8295916381912152,3993,6319,4018,6333
1,7%,0.9404194665317527,4400,6319,4422,6333
1,10%,0.999636541303496,4575,6319,4602,6333
1,31%,0.9320880174636841,4753,6319,4782,6333
1,134%,0.99684606001784,4925,6319,4962,6333
1,155%,0.9968451857566833,5108,6319,5142,6333
1,nja,0.45416452188473366,5470,6319,5492,6333
1,nja,0.4631011742502179,6035,6319,6057,6333
1,nja,0.4557416585770122,6215,6319,6237,6333
1,nja,0.4631011742502179,6395,6319,6417,6333
1,nja,0.4557416585770122,6575,6319,6597,6333
1,nla,0.6318017379435024,6700,6319,6722,6336
1,"scheduling, point of sale, and",0.8740279751451099,682,6323,856,6347
1,marketing_,0.9540607635552991,852,6323,927,6348
1,(USA),0.8676816386157103,1533,6326,1573,6343
1,ChapsVision is,0.99760599538119,686,6354,773,6371
1,software company that,0.8540220340292898,781,6354,918,6371
1,ChapsVision,0.9986591313290978,222,6360,299,6384
1,"Jul 28, 2025 12.57 PM",0.6451501778584073,523,6361,655,6381
1,"-1,000",0.6970086900303383,1346,6361,1383,6381
